longitude,latitude,cluster
-52.79349517429801,-11.071241803366837,0
-52.82260058950348,-11.071331634895248,0
-52.85359246680561,-11.07142146642366,0
-52.620299987519765,-11.07142146642366,0
-52.78873410329218,-11.071511297952071,0
-52.81855817072494,-11.071601129480484,0
-52.847573754402006,-11.071690961008896,0
-53.43668891772759,-11.071780792537307,-1
-52.66844968674857,-11.071780792537307,0
-52.8069699035598,-11.07187062406572,0
-52.83445835125386,-11.071960455594132,0
-52.85979084226603,-11.072050287122543,0
-52.62856448813366,-11.072050287122543,0
-52.79403416346848,-11.072140118650957,0
-52.821792105747775,-11.072229950179368,0
-52.8490110588566,-11.07231978170778,0
-53.423304019994205,-11.072409613236193,-1
-52.66701238229398,-11.072409613236193,0
-52.804634283821095,-11.072499444764604,0
-52.82897862802073,-11.072589276293016,0
-52.85080768942483,-11.072679107821427,0
-53.285053297768215,-11.07276893934984,-1
-52.66476659408368,-11.07276893934984,0
-52.79924439211638,-11.072858770878252,0
-52.81918699142383,-11.072948602406663,0
-52.84137537894158,-11.073038433935077,0
-52.86041966296492,-11.073128265463486,0
-52.62416274324148,-11.073128265463486,0
-52.6724022739987,-11.0732180969919,0
-52.805622430633626,-11.073307928520313,0
-52.82547519841266,-11.073397760048724,0
-52.846136449947416,-11.073487591577136,0
-52.864192587158215,-11.073577423105547,0
-52.65749024028232,-11.073577423105547,0
-52.78999174468994,-11.07366725463396,0
-52.80876653412804,-11.07375708616237,0
-52.82969728024803,-11.073846917690783,0
-52.847034765231534,-11.073936749219197,0
-52.86311460881727,-11.074026580747606,0
-52.62766617284954,-11.074026580747606,0
-52.67186328482823,-11.074116412276018,0
-52.8001427074005,-11.074206243804433,0
-52.81415642583276,-11.074296075332844,0
-52.82484637771378,-11.074385906861254,0
-52.83877026461764,-11.074475738389667,0
-52.852065330822604,-11.07456556991808,0
-52.864462081743454,-11.07465540144649,0
-52.62254577573007,-11.07465540144649,0
-52.66701238229398,-11.074745232974902,0
-52.79008157621836,-11.074835064503317,0
-52.79969354975844,-11.074924896031726,0
-52.8092156917701,-11.075014727560138,0
-52.818198844611295,-11.07510455908855,0
-52.82808031273661,-11.075194390616964,0
-52.84146521046999,-11.075284222145374,0
-52.855389097373845,-11.075374053673784,0
-53.2872092544501,-11.0754638852022,-1
-52.66503608866892,-11.0754638852022,0
-52.79538163639466,-11.07555371673061,0
-52.81361743666229,-11.075643548259022,0
-52.83427868819704,-11.075733379787431,0
-52.851346678595306,-11.075823211315846,0
-52.8708401202607,-11.075913042844258,0
-52.659197039322144,-11.075913042844258,0
-52.79169854372977,-11.07600287437267,0
-52.80930552329851,-11.07609270590108,0
-52.82619385063996,-11.076182537429494,0
-52.84541779772012,-11.076272368957904,0
-52.86068915755015,-11.076362200486315,0
-52.6040404808772,-11.076362200486315,0
-52.664407267970034,-11.07645203201473,0
-52.795561299451485,-11.076541863543142,0
-52.80867670259963,-11.076631695071551,0
-52.82098362199207,-11.076721526599965,0
-52.83499734042433,-11.076811358128378,0
-52.84496864007806,-11.07690118965679,0
-52.85260431999308,-11.0769910211852,0
-52.8595213476808,-11.077080852713612,0
-52.86536039702757,-11.077170684242024,0
-52.59972856751343,-11.077170684242024,0
-52.60565744838862,-11.077260515770435,0
-52.610777845508096,-11.077350347298848,0
-52.616077905684406,-11.077440178827262,0
-52.79097989150248,-11.077530010355671,0
-52.7964596147356,-11.077619841884085,0
-52.80220883255397,-11.077709673412496,0
-52.80849703954281,-11.07779950494091,0
-52.81397676277594,-11.07788933646932,0
-52.81792935002606,-11.077979167997732,0
-52.8234989047876,-11.078068999526144,0
-52.82834980732185,-11.078158831054555,0
-52.83724312863463,-11.078248662582968,0
-52.83787194933351,-11.07833849411138,0
-52.83499734042433,-11.078428325639791,0
-52.82709216592408,-11.078518157168205,0
-52.81837850766812,-11.078607988696616,0
-52.81253945832135,-11.078697820225027,0
-52.80553259910521,-11.07878765175344,0
-52.797896919190194,-11.078877483281852,0
-52.61859318847994,-11.078967314810264,0
-52.61176599232063,-11.079057146338677,0
-52.60305233406467,-11.079146977867088,0
-53.276429471040665,-11.079326640923911,-1
-52.84874156427136,-11.079416472452325,0
-52.84119571588476,-11.079506303980736,0
-52.82763115509455,-11.079596135509147,0
-52.81676154015671,-11.07968596703756,0
-52.80705973508822,-11.079775798565972,0
-52.79735793001972,-11.079865630094384,0
-52.61275413913316,-11.079955461622797,0
-52.60152519808167,-11.080045293151208,0
-52.85386196139084,-11.080224956208031,0
-52.84272285186776,-11.080314787736445,0
-52.8279904812082,-11.080404619264856,0
-52.81774968696924,-11.080494450793267,0
-52.810114007054224,-11.08058428232168,0
-52.80220883255397,-11.08067411385009,0
-52.61841352542312,-11.080763945378504,0
-52.6123049814911,-11.080853776906917,0
-52.60574727991703,-11.080943608435328,0
-52.59972856751343,-11.08103343996374,0
-53.05759986782915,-11.081213103020565,-1
-52.85143651012372,-11.081302934548974,0
-52.84595678689059,-11.081392766077387,0
-52.8407465582427,-11.0814825976058,0
-52.83122441623103,-11.08157242913421,0
-52.82565486146949,-11.081662260662622,0
-52.82089379046366,-11.081752092191037,0
-52.81694120321353,-11.081841923719448,0
-52.81478524653164,-11.081931755247858,0
-52.812988615963405,-11.082021586776271,0
-52.8137072681907,-11.082111418304684,0
-52.81640221404306,-11.082201249833094,0
-52.81882766531018,-11.082291081361506,0
-52.82143277963413,-11.08238091288992,0
-52.82304974714554,-11.08247074441833,0
-52.82430738854331,-11.082560575946742,0
-52.82547519841266,-11.082650407475152,0
-52.827271828980905,-11.082740239003568,0
-52.82933795413438,-11.082830070531978,0
-52.83104475317421,-11.08291990206039,0
-52.830146437890086,-11.083009733588804,0
-52.82969728024803,-11.083099565117214,0
-52.82888879649232,-11.083189396645626,0
-52.82879896496391,-11.083279228174035,0
-52.82817014426502,-11.08336905970245,0
-52.82772098662296,-11.083458891230862,0
-52.82709216592408,-11.083548722759271,0
-52.825385366884255,-11.083638554287685,0
-52.82385823090125,-11.083728385816098,0
-52.82260058950348,-11.08381821734451,0
-52.82026496976477,-11.08390804887292,0
-52.81721069779877,-11.083997880401334,0
-52.81397676277594,-11.084087711929746,0
-52.81002417552581,-11.084177543458155,0
-52.80598175674727,-11.084267374986569,0
-52.802478327139205,-11.084357206514982,0
-52.79924439211638,-11.084447038043391,0
-52.78576966285458,-11.084536869571805,0
-52.616976220968525,-11.084626701100216,0
-52.61661689485488,-11.08471653262863,0
-52.61571857957075,-11.08480636415704,0
-52.616706726383285,-11.084896195685452,0
-52.6183236938947,-11.084986027213866,0
-52.80050203351414,-11.085075858742275,0
-52.80571226216203,-11.085165690270689,0
-52.81325811054864,-11.0852555217991,0
-52.82107345352048,-11.085345353327511,0
-52.82933795413438,-11.085435184855925,0
-52.84478897702123,-11.085525016384336,0
-52.85332297222037,-11.085614847912748,0
-52.86221629353315,-11.08570467944116,0
-53.27876509077937,-11.085794510969572,-1
-52.59945907292819,-11.085794510969572,0
-52.6070049213148,-11.085884342497984,0
-52.61517959040029,-11.085974174026395,0
-52.80068169657097,-11.086064005554809,0
-52.81110215386676,-11.08615383708322,0
-52.82134294810572,-11.086243668611631,0
-52.83598548723686,-11.086333500140045,0
-52.846046618419,-11.086423331668456,0
-52.85547892890226,-11.086513163196868,0
-52.8670671960674,-11.08660299472528,0
-52.543044873085485,-11.08660299472528,0
-52.60574727991703,-11.086692826253692,0
-52.79762742460496,-11.086782657782104,0
-52.811281816923575,-11.086872489310515,0
-52.82529553535584,-11.086962320838929,0
-52.8438008302087,-11.08705215236734,0
-52.85763488558414,-11.087141983895751,0
-52.534870204,-11.087141983895751,0
-52.59999806209866,-11.087231815424165,0
-52.61706605249694,-11.087321646952576,0
-52.81200046915088,-11.087411478480988,0
-52.82915829107756,-11.0875013100094,0
-52.84972971108389,-11.087591141537812,0
-52.87263675082894,-11.087680973066224,-1
-52.54888392243227,-11.087680973066224,0
-52.61086767703651,-11.087770804594635,0
-52.80643091438933,-11.087860636123049,0
-52.82439722007173,-11.08795046765146,0
-52.84694493370312,-11.088040299179871,0
-53.25900215452874,-11.088130130708285,-1
-52.55112971064256,-11.088130130708285,0
-52.61544908498552,-11.088219962236694,0
-52.81415642583276,-11.088309793765108,0
-52.83966857990176,-11.08839962529352,0
-52.86140780977745,-11.08848945682193,0
-52.54708729186402,-11.08848945682193,0
-52.61095750856492,-11.088579288350344,0
-52.81038350163946,-11.088669119878755,0
-52.83724312863463,-11.088758951407168,0
-52.86194679894792,-11.088848782935578,0
-52.54924324854591,-11.088848782935578,0
-52.61428127511616,-11.088938614463991,0
-52.81613271945782,-11.089028445992405,0
-52.84362116715188,-11.089118277520814,0
-53.25990046981286,-11.089208109049226,-1
-52.55660943387569,-11.089208109049226,0
-52.79861557141749,-11.08929794057764,0
-52.82430738854331,-11.08938777210605,0
-52.85386196139084,-11.089477603634462,0
-52.54358386225596,-11.089477603634462,0
-52.60619643755909,-11.089567435162875,0
-52.80975468094057,-11.089657266691288,0
-52.83787194933351,-11.089747098219698,0
-52.86176713589109,-11.08983692974811,0
-52.55274667815398,-11.08983692974811,0
-52.61095750856492,-11.089926761276525,0
-52.81289878443499,-11.090016592804934,0
-52.84182453658364,-11.090106424333346,0
-53.28972453724563,-11.090196255861756,-1
-52.56056202112582,-11.090196255861756,0
-52.79816641377544,-11.09028608739017,0
-52.82439722007173,-11.090375918918582,0
-52.855838255015904,-11.090465750446992,0
-52.54933308007433,-11.090465750446992,0
-52.60826256271257,-11.090555581975408,0
-52.81379709971911,-11.090645413503818,0
-52.847034765231534,-11.09073524503223,0
-52.53810413902283,-11.09073524503223,0
-52.60071671432596,-11.09082507656064,0
-52.8092156917701,-11.090914908089054,0
-52.84595678689059,-11.091004739617466,0
-52.53900245430695,-11.091004739617466,0
-52.601704861138494,-11.091094571145875,0
-52.81262928984975,-11.091184402674289,0
-52.851795836237365,-11.091274234202702,0
-52.54798560714814,-11.091274234202702,0
-52.60996936175239,-11.091364065731112,0
-52.82376839937284,-11.091453897259523,0
-53.26124794273905,-11.091543728787938,-1
-52.56307730392136,-11.091543728787938,0
-52.80589192521886,-11.09163356031635,0
-52.85017886872596,-11.09172339184476,0
-52.54798560714814,-11.09172339184476,0
-52.61068801397969,-11.091813223373173,0
-52.82754132356614,-11.091903054901586,0
-52.52876166006799,-11.091903054901586,0
-52.57035365772272,-11.091992886429995,0
-52.81415642583276,-11.092082717958409,0
-52.86015016837968,-11.09217254948682,0
-52.55939421125646,-11.09217254948682,0
-52.80328681089491,-11.092262381015232,0
-52.85008903719754,-11.092352212543643,0
-52.548794090903854,-11.092352212543643,0
-52.61068801397969,-11.092442044072056,0
-52.82942778566279,-11.09253187560047,0
-52.532085426619226,-11.09253187560047,0
-52.59658446401901,-11.09262170712888,0
-52.81649204557147,-11.092711538657293,0
-53.05490492197679,-11.092801370185704,-1
-52.562628146279295,-11.092801370185704,0
-52.804634283821095,-11.092891201714115,0
-52.852783983049896,-11.092981033242529,0
-52.55418398260857,-11.092981033242529,0
-52.61526942192869,-11.09307086477094,0
-52.84622628147583,-11.093160696299352,0
-52.54582965046626,-11.093160696299352,0
-52.60826256271257,-11.093250527827765,0
-52.83167357387309,-11.093340359356176,0
-52.53900245430695,-11.093340359356176,0
-52.59766244235996,-11.093430190884588,0
-52.82026496976477,-11.093520022413,0
-52.52759385019864,-11.093520022413,0
-52.57152146759208,-11.093609853941413,0
-52.8107428277531,-11.093699685469824,0
-53.054006606692674,-11.093789516998235,-1
-52.563795956148645,-11.093789516998235,0
-52.80256815866762,-11.093879348526649,0
-52.85269415152148,-11.09396918005506,0
-52.55526196094952,-11.09396918005506,0
-52.61059818245128,-11.094059011583472,0
-52.8422736942257,-11.094148843111885,0
-52.543314367670725,-11.094148843111885,0
-52.59847092611566,-11.094238674640296,0
-52.82107345352048,-11.094328506168708,0
-52.53091761674988,-11.094328506168708,0
-52.57367742427396,-11.09441833769712,0
-52.81065299622469,-11.094508169225533,0
-53.2594513121708,-11.094598000753944,-1
-52.56774854339877,-11.094598000753944,0
-52.80328681089491,-11.094687832282355,0
-52.8550297712602,-11.094777663810769,0
-52.56307730392136,-11.094777663810769,0
-52.79987321281526,-11.09486749533918,0
-52.85556876043067,-11.094957326867592,0
-52.562807809336114,-11.094957326867592,0
-52.79906472905955,-11.095047158396005,0
-52.85511960278861,-11.095136989924416,0
-52.56199932558041,-11.095136989924416,0
-52.61122700315016,-11.095226821452828,0
-52.85017886872596,-11.09531665298124,0
-52.55373482496651,-11.09531665298124,0
-52.59559631720648,-11.09540648450965,0
-52.818198844611295,-11.095496316038064,0
-52.531905763562406,-11.095496316038064,0
-52.569545173967015,-11.095586147566475,0
-52.609789698695565,-11.095675979094889,0
-52.830865090117385,-11.095765810623298,0
-52.54556015588102,-11.095765810623298,0
-52.579785968205975,-11.095855642151712,0
-52.80337664242332,-11.095945473680125,0
-52.8505381948396,-11.096035305208536,0
-52.547895775619736,-11.096035305208536,0
-52.578348663751385,-11.096125136736948,0
-52.61257447607634,-11.09621496826536,0
-52.82924812260597,-11.09630479979377,0
-52.54259571544343,-11.09630479979377,0
-52.57152146759208,-11.096394631322182,0
-52.60143536655325,-11.096484462850595,0
-52.81092249080993,-11.096574294379009,0
-52.84622628147583,-11.096664125907418,0
-52.54322453614231,-11.096664125907418,0
-52.56478410296118,-11.09675395743583,0
-52.58409788156975,-11.096843788964245,0
-52.60880155188303,-11.096933620492656,0
-52.81505474111688,-11.097023452021066,0
-52.85808404322621,-11.09711328354948,0
-52.542416052386606,-11.09711328354948,0
-52.56181966252358,-11.09720311507789,0
-52.57897748445027,-11.097292946606302,0
-52.60152519808167,-11.097382778134714,0
-52.806520745917744,-11.097472609663129,0
-52.82547519841266,-11.097562441191538,0
-52.53244475273288,-11.097562441191538,0
-52.54969240618797,-11.09765227271995,0
-52.56846719562607,-11.09774210424836,0
-52.58589451213799,-11.097831935776776,0
-52.6716836217714,-11.097921767305186,0
-52.82304974714554,-11.098011598833596,0
-52.53145660592035,-11.098011598833596,0
-52.55328566732445,-11.09810143036201,0
-52.57574354942744,-11.098191261890422,0
-52.60592694297385,-11.098281093418834,0
-52.81451575194641,-11.098370924947243,0
-52.53145660592035,-11.098370924947243,0
-52.56065185265423,-11.098460756475658,0
-52.59766244235996,-11.09855058800407,0
-52.806071588275685,-11.09864041953248,0
-52.52974980688052,-11.09864041953248,0
-52.56388578767706,-11.098730251060893,0
-52.6025133448942,-11.098820082589306,0
-52.80849703954281,-11.098909914117716,0
-52.535499024698886,-11.098909914117716,0
-52.57484523414332,-11.098999745646127,0
-52.676354861248825,-11.099089577174542,0
-52.835626161123216,-11.099179408702954,0
-52.55238735204033,-11.099179408702954,0
-52.58301990322881,-11.099269240231363,0
-52.68956009592538,-11.099359071759777,0
-52.823229410202366,-11.09944890328819,0
-52.5446618405969,-11.09944890328819,0
-52.5732282666319,-11.0995387348166,0
-52.60934054105351,-11.099628566345013,0
-52.71489258693755,-11.099718397873424,0
-52.533792225659056,-11.099718397873424,0
-52.56505359754642,-11.099808229401836,0
-52.60718458437162,-11.099898060930247,0
-52.712107809556784,-11.09998789245866,0
-52.53307357343176,-11.09998789245866,0
-52.567838374927184,-11.100077723987074,0
-52.67006665425999,-11.100167555515483,0
-52.804634283821095,-11.100257387043897,0
-52.54564998740943,-11.100257387043897,0
-52.59676412707584,-11.100347218572308,0
-52.69126689496521,-11.10043705010072,0
-53.27211755767689,-11.100526881629133,-1
-52.56702989117148,-11.100526881629133,0
-52.65937670237896,-11.100616713157544,0
-52.80634108286092,-11.100706544685956,0
-52.55337549885286,-11.100706544685956,0
-52.6085320572978,-11.100796376214369,0
-52.70743657007936,-11.10088620774278,0
-52.53945161194901,-11.10088620774278,0
-52.5987404207009,-11.100976039271192,0
-52.694949987630096,-11.101065870799603,0
-52.52894132312481,-11.101065870799603,0
-52.5672095542283,-11.101155702328017,0
-52.67150395871458,-11.101245533856428,0
-52.72154012004004,-11.10133536538484,0
-52.55077038452892,-11.10133536538484,0
-52.6085320572978,-11.101425196913253,0
-52.703214488244,-11.101515028441664,0
-52.53361256260223,-11.101515028441664,0
